DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,17601
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17946
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Scheduled,Arrival,International,3704
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Charter,Arrival,Domestic,60
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,17888
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Scheduled,Departure,International,3705
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Charter,Departure,Domestic,35
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Charter,Arrival,Domestic,38
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Departure,International,3408
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17208
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,17286
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Arrival,International,3416
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Charter,Departure,Domestic,39
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,18165
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,18151
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Scheduled,Departure,International,3485
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Scheduled,Arrival,International,3491
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Arrival,International,3330
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,17634
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17637
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Departure,International,3326
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Departure,International,9
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Arrival,International,4002
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Departure,Domestic,7
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,19319
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,19321
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Arrival,International,11
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Departure,International,3999
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Charter,Departure,International,9
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,19400
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Arrival,International,4185
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,19398
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Departure,International,4160
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Scheduled,Arrival,International,3810
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Charter,Departure,International,11
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,18580
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,18695
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Scheduled,Departure,International,3816
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Charter,Departure,Domestic,20
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Arrival,Domestic,15
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Departure,Domestic,17
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Scheduled,Arrival,International,3775
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,18347
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,18358
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Scheduled,Departure,International,3771
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Scheduled,Departure,International,3679
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Scheduled,Arrival,International,3685
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Charter,Departure,Domestic,20
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17663
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Charter,Arrival,Domestic,20
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,17652
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,18226
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Departure,Domestic,28
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Scheduled,Departure,International,3727
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Scheduled,Arrival,International,3729
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,18157
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,15759
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Arrival,Domestic,31
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Scheduled,Arrival,International,3372
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Departure,Domestic,32
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,15704
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Scheduled,Departure,International,3372
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,17296
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17233
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Charter,Departure,Domestic,84
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Scheduled,Departure,International,3889
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Scheduled,Arrival,International,3893
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Charter,Arrival,Domestic,269
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Scheduled,Arrival,International,8760
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Charter,Arrival,Domestic,59
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Scheduled,Departure,International,3920
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17610
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17634
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,16884
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,16858
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Arrival,Domestic,37
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Departure,Domestic,37
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Arrival,International,3504
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Departure,International,3503
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17674
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17729
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Scheduled,Departure,International,3398
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Arrival,International,190
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Scheduled,Arrival,International,3402
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Arrival,Domestic,33
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Departure,International,191
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,16992
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Scheduled,Arrival,International,3450
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Charter,Arrival,Domestic,23
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Charter,Departure,Domestic,22
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,16981
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Scheduled,Departure,International,3453
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,18740
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Arrival,Domestic,5
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Departure,International,3929
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Departure,Domestic,8
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Arrival,International,3907
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,18712
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Departure,Domestic,27
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,18918
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Departure,International,3959
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,18833
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Arrival,International,3967
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Departure,International,3517
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Arrival,International,3509
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Charter,Departure,Domestic,40
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Charter,Arrival,Domestic,36
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17872
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Charter,Departure,International,7
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17843
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Scheduled,Departure,International,3522
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Scheduled,Arrival,International,3532
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Charter,Arrival,Domestic,32
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Charter,Departure,Domestic,30
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17466
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17436
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Scheduled,Arrival,International,3602
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,16828
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Scheduled,Departure,International,3586
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Charter,Arrival,Domestic,42
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,16861
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Arrival,International,3640
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Departure,International,3611
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Charter,Departure,Domestic,49
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Charter,Arrival,Domestic,50
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17511
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Charter,Departure,International,11
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17458
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Departure,International,3192
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Charter,Arrival,Domestic,33
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Arrival,International,3207
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,15409
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,15368
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Charter,Departure,Domestic,33
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,16824
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,16788
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Scheduled,Arrival,International,3670
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Scheduled,Departure,International,3647
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Arrival,Domestic,35
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Charter,Arrival,Domestic,50
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,17170
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,17155
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Scheduled,Departure,International,3729
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Scheduled,Arrival,International,3739
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,16393
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Departure,International,3468
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,16425
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Departure,Domestic,28
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Departure,International,8
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Arrival,Domestic,28
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Arrival,International,3478
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Departure,International,3777
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,18079
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Charter,Departure,Domestic,23
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,18015
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Charter,Departure,International,9
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Arrival,International,3793
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,17334
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,17364
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Departure,Domestic,14
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Scheduled,Departure,International,3781
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Scheduled,Arrival,International,3773
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,20856
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Scheduled,Arrival,International,4345
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,20943
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Scheduled,Departure,International,4347
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,21380
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Departure,International,4444
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Arrival,International,4454
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,21271
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,20704
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Scheduled,Arrival,International,4280
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Charter,Departure,Domestic,26
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Charter,Arrival,Domestic,30
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,20817
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Scheduled,Departure,International,4291
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Departure,International,4213
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,20244
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Arrival,International,4199
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,20217
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Charter,Arrival,Domestic,20
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Charter,Departure,Domestic,15
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Charter,Departure,Domestic,26
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Scheduled,Departure,International,4159
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,19477
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,19532
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Scheduled,Arrival,International,4166
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,19917
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Charter,Arrival,Domestic,39
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,19984
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Departure,International,4373
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Charter,Departure,Domestic,38
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Arrival,International,4381
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Departure,Domestic,19
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Scheduled,Arrival,International,3993
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,18711
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,18769
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Scheduled,Departure,International,4004
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Scheduled,Departure,International,4406
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Departure,International,7
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,20254
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Scheduled,Arrival,International,4399
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Arrival,Domestic,38
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,20194
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,21414
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Arrival,Domestic,38
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Departure,International,4551
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Arrival,International,4577
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,21516
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Scheduled,Arrival,International,4104
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Scheduled,Departure,International,4081
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Charter,Arrival,International,3
